;Tabela 2 - População residente, total e respectiva distribuição percentual, ;;;;;;;;
; por situação do domicílio e grupos de idade, segundo os municípios e;;;;;;;;
;as classes de tamanho da população dos municípios - Maranhão - 2010;;;;;;;;
;;;;;;;;(conclusão);
Código do Município;Municípios e classes de tamanho da população dos municípios (habitantes);População residente;;;;;;;
;;Total;Distribuição percentual, por grupos de idade (%);;;;;;
;;;0 a 5 anos;6 a 14 anos;15 a 24 anos;25 a 39 anos;40 a 59 anos;60 anos ou mais;
;Rural;;;;;;;;
2112233;Trizidela do Vale;  2 783;12,0;20,3;17,8;23,3;17,3;9,4;
2112852;Vila Nova dos Martírios;  5 070;12,4;20,5;21,4;21,6;16,1;8,1;
;De 20.001 a 50.000 ;  923 736;13,4;21,7;19,9;20,2;16,2;8,6;
2100204;Alcântara;  15 452;12,8;18,3;18,6;21,3;18,2;10,9;
2100303;Aldeias Altas;  10 318;15,8;22,3;18,4;18,4;16,6;8,5;
2100436;Alto Alegre do Maranhão;  5 225;14,9;21,3;19,9;20,6;16,3;7,0;
2100477;Alto Alegre do Pindaré;  21 228;13,9;23,2;19,9;19,7;14,9;8,4;
2100600;Amarante do Maranhão;  22 928;16,6;23,3;18,5;19,5;14,6;7,6;
2100709;Anajatuba;  18 276;11,6;19,1;20,5;21,6;16,5;10,8;
2100907;Araioses;  30 460;12,5;20,8;20,3;20,3;15,9;10,2;
2100956;Arame;  19 151;16,2;24,1;20,5;20,0;13,3;5,9;
2101004;Arari;  11 005;12,3;20,4;22,0;20,5;16,6;8,2;
2101905;Bequimão;  13 738;10,4;18,7;19,7;20,0;18,7;12,6;
2102002;Bom Jardim;  22 663;14,7;22,6;18,7;20,1;16,4;7,5;
2102036;Bom Jesus das Selvas;  15 028;13,6;20,9;22,5;22,6;15,0;5,4;
2102101;Brejo;  21 019;14,6;20,9;18,8;20,9;15,8;9,1;
2102200;Buriti;  18 614;15,2;24,0;19,5;17,9;15,3;8,1;
2102309;Buriti Bravo;  5 885;14,2;22,3;18,3;18,0;18,0;9,3;
2102705;Cantanhede;  7 489;12,5;22,6;20,4;21,0;16,9;6,7;
